week,player_id,name,position,team_abbrev,tier,espn_projection,yahoo_projection,matchup_factor,projection_confidence
7,1168,Jonathan Taylor,RB,DET,starter,21.8,21.0,0.9,0.6087542729343391
7,1169,Austin Ekeler,RB,DET,rb2,17.4,17.9,1.02,0.6616412538179391
7,1170,Marcus Kamara,RB,DET,depth,3.2,3.4,0.87,0.6920341078701735
7,1171,Davante Adams,WR,DET,starter,12.4,13.6,0.95,0.6445352863061931
7,1172,Cooper Kupp,WR,DET,wr2,11.7,11.7,1.08,0.8334760597970988
7,1173,A.J. Brown II,WR,DET,depth,6.2,6.3,1.01,0.8698803643643186
7,1174,Tyreek Hill,WR,DET,depth,4.0,4.3,1.03,0.8743688397045872
7,1175,Marcus Metcalf,WR,DET,depth,3.0,2.8,1.13,0.6837385353352641
7,1176,Keenan Allen,WR,DET,depth,2.1,1.9,0.94,0.6025490302807338
7,1177,Evan Engram,TE,DET,starter,11.0,11.0,1.04,0.8849970638798328
7,1178,Tyler Goedert,TE,DET,backup,5.0,4.7,1.05,0.6817051891646981
7,1179,Evan Engram,TE,DET,backup,2.2,2.1,0.95,0.8952909770219131
7,1180,Trevor Lawrence,QB,SEA,starter,22.1,21.6,1.02,0.8823036271493909
7,1181,Dak Prescott,QB,SEA,backup,9.2,8.9,1.1,0.6572883074209392
7,1182,Austin Ekeler,RB,SEA,starter,16.8,16.3,1.08,0.6679617469631516
7,1183,Dalvin Cook II,RB,SEA,rb2,8.6,9.1,1.03,0.7057454099713998
7,1184,Alvin Kamara,RB,SEA,depth,3.7,3.5,1.1,0.6883907933527874
7,1185,Tyler Henry,RB,SEA,depth,7.6,7.3,0.84,0.6035447635938889
7,1186,Jordan Barkley,RB,SEA,depth,3.0,3.1,1.19,0.7783740263548395
7,1187,DeAndre Hopkins,WR,SEA,starter,17.4,18.2,1.04,0.6638003841006228
7,1188,Davante Adams,WR,SEA,wr2,10.5,10.2,1.03,0.8640867673250765
7,1189,Jordan Hopkins,WR,SEA,depth,7.7,8.3,1.04,0.8915980949601495
7,1190,Cooper Kupp,WR,SEA,depth,2.7,2.6,1.13,0.7217765742229402
7,1191,Tyreek Hill,WR,SEA,depth,9.4,9.0,1.16,0.9055416761059956
7,1192,Michael Adams,WR,SEA,depth,2.9,3.0,0.97,0.6664989813594768
7,1193,Pat Freiermuth,TE,SEA,starter,9.4,8.7,1.07,0.741832020651124
7,1194,George Kittle,TE,SEA,backup,5.5,5.9,1.1,0.6900760640051375
7,1195,Russell Wilson,QB,LAC,starter,26.7,26.4,0.9,0.6477398777026377
7,1196,Brandon Tagovailoa,QB,LAC,backup,17.6,18.9,0.88,0.8492844272433531
7,1197,Derrick Henry,RB,LAC,starter,11.3,11.1,0.83,0.9215248116256723
7,1198,Brandon Taylor,RB,LAC,rb2,9.9,10.4,0.84,0.8255428957004105
7,1199,Marcus Ekeler,RB,LAC,depth,3.3,3.5,0.83,0.6608504737645229
7,1200,Alvin Kamara III,RB,LAC,depth,2.3,2.5,0.86,0.6893300270342547
7,1201,Nick Chubb,RB,LAC,depth,2.4,2.4,1.14,0.6210986331682656
7,1202,Cooper Kupp,WR,LAC,starter,10.3,11.0,1.09,0.6354770689029818
7,1203,Davante Adams,WR,LAC,wr2,13.7,14.1,0.98,0.8652445819749306
7,1204,DeAndre Hopkins,WR,LAC,depth,5.4,5.8,0.92,0.704728546518166
7,1205,Keenan Allen Sr.,WR,LAC,depth,6.7,6.4,1.19,0.7901602830450563
7,1206,Tyreek Hill,WR,LAC,depth,3.1,2.9,0.85,0.6473866708905793
7,1207,Jordan Brown,WR,LAC,depth,7.3,7.5,0.98,0.9061851373879045
7,1208,David Njoku,TE,LAC,starter,12.9,13.5,1.1,0.7299764273696248
7,1209,Darren Waller,TE,LAC,backup,5.8,6.1,1.04,0.7400103048873037
7,1210,George Kittle,TE,LAC,backup,2.4,2.4,0.9,0.8810788410958144
7,1211,Jalen Hurts,QB,BAL,starter,19.1,17.3,0.95,0.7842370671809653
7,1212,Tua Tagovailoa,QB,BAL,backup,19.2,18.0,1.11,0.6007055204946145
7,1213,DeShawn Prescott,QB,BAL,backup,13.7,13.4,1.13,0.6437769393091823
7,1214,Jonathan Taylor,RB,BAL,starter,21.6,21.3,1.17,0.6856559613436455
7,1215,Aaron Jones,RB,BAL,rb2,8.7,8.5,0.95,0.7970104333396193
7,1216,Christian McCaffrey Jr.,RB,BAL,depth,6.3,6.8,1.18,0.8788564341681776
7,1217,DK Metcalf,WR,BAL,starter,20.8,20.4,1.11,0.8446291215876718
7,1218,Mike Evans III,WR,BAL,wr2,16.7,18.0,1.2,0.8877451242047794
7,1219,Mike Evans,WR,BAL,depth,6.6,7.2,1.0,0.8380909686357845
7,1220,Stefon Diggs,WR,BAL,depth,2.2,2.5,0.96,0.8969491323431381
7,1221,Cooper Kupp,WR,BAL,depth,7.6,7.1,0.98,0.7179380674300286
7,1222,George Kittle,TE,BAL,starter,12.1,12.6,0.95,0.7410734395518865
7,1223,David Njoku,TE,BAL,backup,4.9,5.1,0.84,0.7262920473920013
7,1224,Mark Andrews,TE,BAL,backup,4.5,4.3,0.92,0.6178313311349903
7,1225,Kirk Cousins,QB,CLE,starter,32.0,32.5,1.18,0.6857608929281794
7,1226,Lamar Jackson,QB,CLE,backup,10.6,10.2,0.87,0.8975013974135309
7,1227,Marcus Lawrence,QB,CLE,backup,11.6,11.3,1.01,0.7849960076617197
7,1228,Aaron Jones,RB,CLE,starter,12.7,12.1,0.8,0.8406911598556484
7,1229,Aaron Jones III,RB,CLE,rb2,12.6,13.1,1.02,0.7369268749695439
7,1230,Saquon Barkley Sr.,RB,CLE,depth,6.2,6.0,0.87,0.9410942166101705
7,1231,Nick Chubb,RB,CLE,depth,6.9,6.3,1.19,0.8790618504555119
7,1232,Alvin Kamara Jr.,RB,CLE,depth,3.9,4.0,1.1,0.7861305367092303
7,1233,Cooper Kupp,WR,CLE,starter,16.9,16.9,1.08,0.7445725957588216
7,1234,Mike Evans III,WR,CLE,wr2,12.8,14.0,0.99,0.6751519119555852
7,1235,DK Metcalf,WR,CLE,depth,2.4,2.3,0.81,0.8379408890338078
7,1236,DeShawn Kupp,WR,CLE,depth,4.3,4.6,0.81,0.8738427306538521
7,1237,Tyreek Hill,WR,CLE,depth,7.8,7.2,1.1,0.8088338484635025
7,1238,Kyle Pitts,TE,CLE,starter,9.9,10.9,0.85,0.6071717666347204
7,1239,Darren Waller,TE,CLE,backup,6.5,7.0,1.14,0.889484798844199
7,1240,Josh Allen,QB,TB,starter,22.4,22.7,0.82,0.8079063455793729
7,1241,Kirk Cousins Jr.,QB,TB,backup,17.5,16.9,1.13,0.6105442446812024
7,1242,Derrick Henry,RB,TB,starter,24.0,21.7,1.03,0.8472496879631404
7,1243,DeShawn Kamara,RB,TB,rb2,9.8,10.2,0.89,0.8297458509028255
7,1244,Saquon Barkley,RB,TB,depth,4.1,4.0,1.03,0.7110270240530453
7,1245,Joe Mixon III,RB,TB,depth,2.7,2.7,0.98,0.7148580962728022
7,1246,Davante Adams,WR,TB,starter,14.7,15.6,0.87,0.6944723588203886
7,1247,A.J. Brown Jr.,WR,TB,wr2,13.3,13.6,1.14,0.7946166429310418
7,1248,A.J. Brown,WR,TB,depth,3.4,3.6,0.86,0.8330150735864196
7,1249,DK Metcalf,WR,TB,depth,6.5,6.6,1.2,0.755299544545269
7,1250,A.J. Brown,WR,TB,depth,5.1,5.6,0.94,0.6886182464056472
7,1251,Dallas Goedert,TE,TB,starter,8.4,9.0,0.93,0.8551107089380536
7,1252,Jordan Andrews,TE,TB,backup,3.9,4.0,1.17,0.7096565267270243
7,1253,Justin Herbert,QB,LV,starter,22.3,21.9,0.96,0.6281353311779043
7,1254,Marcus Allen,QB,LV,backup,8.5,8.4,0.84,0.607147336396887
7,1255,Christian McCaffrey,RB,LV,starter,15.5,15.8,1.1,0.8914689572993176
7,1256,Alvin Kamara,RB,LV,rb2,9.1,9.6,1.06,0.9022196670244961
7,1257,Alvin Kamara,RB,LV,depth,5.8,6.1,0.8,0.7330703686853509
7,1258,Brandon Ekeler,RB,LV,depth,7.4,7.5,0.88,0.8520713591858413
7,1259,Cooper Kupp,WR,LV,starter,14.8,14.4,1.19,0.9485631551400466
7,1260,DK Metcalf,WR,LV,wr2,5.7,5.2,1.08,0.7834985408543795
7,1261,Cooper Kupp,WR,LV,depth,3.7,3.6,1.1,0.8578071811785806
7,1262,Cooper Kupp,WR,LV,depth,7.2,6.8,1.17,0.6700391044196919
7,1263,DK Metcalf,WR,LV,depth,5.2,5.5,0.91,0.9431405555701238
7,1264,Stefon Diggs,WR,LV,depth,4.8,5.1,0.83,0.8559405222164536
7,1265,CeeDee Lamb,WR,LV,depth,4.7,5.1,0.83,0.673248990766649
7,1266,David Njoku,TE,LV,starter,4.6,4.7,0.9,0.6916562779723021
7,1267,David Njoku,TE,LV,backup,4.5,4.4,1.07,0.6173197113551379
7,1268,Josh Allen,QB,ATL,starter,32.0,34.8,1.15,0.8036422533589157
7,1269,Michael Allen,QB,ATL,backup,14.3,13.4,1.08,0.949867766501579
7,1270,Justin Herbert,QB,ATL,backup,13.3,12.7,1.08,0.9165188613526436
7,1271,Nick Chubb,RB,ATL,starter,14.4,13.9,1.13,0.6450196894546214
7,1272,Brandon Taylor,RB,ATL,rb2,7.8,8.4,1.0,0.8511580892454276
7,1273,Aaron Jones Jr.,RB,ATL,depth,4.6,4.3,1.11,0.6652980355471128
7,1274,Christian McCaffrey,RB,ATL,depth,8.3,9.1,1.07,0.8426567694501428
7,1275,Dalvin Cook,RB,ATL,depth,4.5,4.7,1.12,0.6631225177185489
7,1276,Stefon Diggs,WR,ATL,starter,12.2,12.5,1.11,0.6239891515185613
7,1277,A.J. Brown,WR,ATL,wr2,9.9,10.1,0.98,0.7706033386157611
7,1278,Michael Hopkins,WR,ATL,depth,6.5,6.0,0.92,0.6075727644117167
7,1279,Tyler Adams,WR,ATL,depth,6.9,6.2,0.89,0.7981485601053734
7,1280,DeAndre Hopkins,WR,ATL,depth,3.7,3.5,1.15,0.6029865534854233
7,1281,George Kittle,TE,ATL,starter,6.2,5.6,0.85,0.7956528934934972
7,1282,Michael Freiermuth,TE,ATL,backup,3.1,3.4,0.98,0.8162756601318765
7,1283,Pat Freiermuth,TE,ATL,backup,4.9,4.5,0.86,0.7800967024717891
7,1284,Josh Allen,QB,PIT,starter,25.9,26.4,1.04,0.6807988843402382
7,1285,Josh Allen,QB,PIT,backup,14.4,15.3,0.95,0.6269227291104417
7,1286,Jonathan Taylor,RB,PIT,starter,15.4,15.0,0.83,0.6668807853919178
7,1287,Nick Chubb,RB,PIT,rb2,13.6,14.3,1.12,0.6396239503104614
7,1288,DeShawn Barkley,RB,PIT,depth,4.4,4.5,1.03,0.8871239761793785
7,1289,Saquon Barkley,RB,PIT,depth,6.9,7.1,1.11,0.7128287368691262
7,1290,Nick Chubb,RB,PIT,depth,5.1,4.8,0.94,0.6567989498244116
7,1291,Tyreek Hill,WR,PIT,starter,18.5,19.0,1.06,0.7527545852049338
7,1292,DK Metcalf,WR,PIT,wr2,14.0,15.1,1.15,0.9047923379918927
7,1293,Cooper Kupp,WR,PIT,depth,3.0,2.9,1.03,0.9096046828425022
7,1294,DeAndre Hopkins,WR,PIT,depth,6.9,7.4,1.17,0.7930301677426738
7,1295,Davante Adams,WR,PIT,depth,4.5,4.9,1.05,0.7249782369937314
7,1296,CeeDee Lamb II,WR,PIT,depth,7.9,7.5,1.19,0.724706497043094
7,1297,A.J. Brown,WR,PIT,depth,5.9,6.2,0.93,0.6374042923761166
7,1298,Mark Andrews,TE,PIT,starter,8.2,7.6,1.01,0.623951863789066
7,1299,Jordan Freiermuth,TE,PIT,backup,3.7,3.6,0.81,0.940945807813254
7,1300,Jalen Hurts,QB,LAR,starter,17.9,17.7,0.98,0.7310562838561133
7,1301,Jalen Hurts,QB,LAR,backup,10.5,11.0,0.88,0.8980549721720557
7,1302,Austin Ekeler,RB,LAR,starter,20.0,19.8,0.9,0.7621037826711221
7,1303,Jordan Taylor,RB,LAR,rb2,8.4,9.1,0.81,0.6440862004425929
7,1304,Christian McCaffrey Sr.,RB,LAR,depth,4.3,4.5,0.91,0.7545575114642722
7,1305,Tyreek Hill,WR,LAR,starter,13.1,14.0,0.99,0.611204317563209
7,1306,CeeDee Lamb,WR,LAR,wr2,8.9,9.0,0.96,0.842533952647951
7,1307,Davante Adams III,WR,LAR,depth,5.6,5.7,0.9,0.9085959186578336
7,1308,Cooper Kupp,WR,LAR,depth,2.1,2.2,0.98,0.7565388094905053
7,1309,Keenan Allen,WR,LAR,depth,8.8,8.6,1.05,0.6730613358108003
7,1310,Davante Adams,WR,LAR,depth,6.0,6.3,0.83,0.684095220337223
7,1311,A.J. Brown,WR,LAR,depth,9.1,8.6,1.19,0.6933143341894797
7,1312,Mark Andrews,TE,LAR,starter,12.2,11.2,0.85,0.7296404118063942
7,1313,Mark Andrews,TE,LAR,backup,5.6,6.2,1.12,0.6712189738711
7,1314,David Njoku III,TE,LAR,backup,3.3,3.6,0.89,0.8665624303669395
7,1315,Dak Prescott,QB,HOU,starter,35.8,38.1,1.12,0.6828852495484019
7,1316,Brandon Prescott,QB,HOU,backup,10.3,9.7,1.12,0.7182694979349457
7,1317,Kirk Cousins,QB,HOU,backup,11.8,10.9,1.11,0.8724097402747694
7,1318,Dalvin Cook,RB,HOU,starter,14.7,13.7,0.97,0.6657896221669326
7,1319,Michael Henry,RB,HOU,rb2,9.7,9.0,0.97,0.8920281044151742
7,1320,Michael Taylor,RB,HOU,depth,5.8,6.2,1.07,0.639942857670991
7,1321,Alvin Kamara II,RB,HOU,depth,6.5,6.0,1.1,0.734880160352493
7,1322,DK Metcalf,WR,HOU,starter,16.2,16.8,1.01,0.7234311597239014
7,1323,Keenan Allen,WR,HOU,wr2,11.7,11.9,1.13,0.6767683658545434
7,1324,A.J. Brown,WR,HOU,depth,2.4,2.6,0.99,0.92475845125115
7,1325,A.J. Brown,WR,HOU,depth,3.8,3.7,0.95,0.655969624440013
7,1326,Stefon Diggs,WR,HOU,depth,3.7,3.8,0.88,0.8996888165185075
7,1327,Kyle Pitts,TE,HOU,starter,14.5,13.1,1.03,0.8227916105129292
7,1328,Tyler Hockenson,TE,HOU,backup,2.0,1.9,1.1,0.8558995587287146
7,1329,Lamar Jackson,QB,NYG,starter,15.1,15.4,0.85,0.7326670072358411
7,1330,DeShawn Hurts,QB,NYG,backup,8.0,7.7,0.94,0.6208974893494859
7,1331,Marcus Jackson,QB,NYG,backup,12.6,13.0,0.82,0.7133038697294253
7,1332,Austin Ekeler,RB,NYG,starter,17.6,18.0,0.96,0.892378057184711
7,1333,Austin Ekeler III,RB,NYG,rb2,9.4,9.8,0.98,0.7044917246464593
7,1334,Jonathan Taylor,RB,NYG,depth,5.0,4.5,0.97,0.9368325016464452
7,1335,Aaron Jones,RB,NYG,depth,9.4,10.3,1.06,0.6625176226531378
7,1336,DeAndre Hopkins,WR,NYG,starter,10.5,10.1,0.95,0.7594023594763324
7,1337,Mike Evans,WR,NYG,wr2,7.1,7.3,0.84,0.6835491364735488
7,1338,DeShawn Brown,WR,NYG,depth,6.6,6.9,0.87,0.653919835260802
7,1339,Davante Adams II,WR,NYG,depth,6.5,6.0,1.06,0.750829980208151
7,1340,Stefon Diggs II,WR,NYG,depth,3.2,3.3,1.01,0.6533083580795774
7,1341,CeeDee Lamb,WR,NYG,depth,6.6,6.9,1.14,0.8345754565409282
7,1342,A.J. Brown,WR,NYG,depth,2.5,2.7,1.09,0.7165366940515031
7,1343,Evan Engram,TE,NYG,starter,12.0,13.1,1.14,0.8641299550059782
7,1344,Travis Kelce,TE,NYG,backup,3.1,3.3,0.98,0.6024021530409922
7,1345,Evan Engram,TE,NYG,backup,4.8,4.6,0.99,0.6556555969959017
7,1346,Lamar Jackson,QB,IND,starter,28.6,27.8,1.05,0.6068098871545633
7,1347,Tua Tagovailoa Jr.,QB,IND,backup,10.8,11.2,1.17,0.6922748162692804
7,1348,Justin Herbert,QB,IND,backup,9.5,8.8,0.81,0.7291617666930188
7,1349,Derrick Henry,RB,IND,starter,13.2,13.7,0.94,0.8725267525589585
7,1350,Joe Mixon,RB,IND,rb2,12.0,10.9,1.08,0.9173941078158117
7,1351,Alvin Kamara,RB,IND,depth,4.1,4.3,1.06,0.7016961744147572
7,1352,Austin Ekeler,RB,IND,depth,4.2,4.4,1.19,0.8363490720622561
7,1353,Christian McCaffrey,RB,IND,depth,5.1,5.1,1.12,0.6137300532882387
7,1354,CeeDee Lamb,WR,IND,starter,13.2,12.4,0.83,0.885910467258926
7,1355,Michael Hopkins,WR,IND,wr2,7.9,7.1,0.89,0.9201146535436364
7,1356,CeeDee Lamb,WR,IND,depth,3.8,3.8,0.89,0.648825181222527
7,1357,Jordan Adams,WR,IND,depth,9.2,8.3,1.14,0.7194042468822899
7,1358,Michael Lamb,WR,IND,depth,3.9,3.8,0.85,0.8789126260751388
7,1359,Mike Evans,WR,IND,depth,8.3,8.4,1.06,0.623431590436704
7,1360,DeAndre Hopkins,WR,IND,depth,1.7,1.8,0.92,0.6431271667278912
7,1361,Pat Freiermuth,TE,IND,starter,13.0,13.8,1.11,0.686762938940642
7,1362,George Kittle Sr.,TE,IND,backup,3.7,3.5,0.95,0.8410026792066585
7,1363,Kirk Cousins,QB,TEN,starter,19.0,18.3,1.01,0.8897788635239781
7,1364,Russell Wilson,QB,TEN,backup,20.5,18.8,1.14,0.7644096431545802
7,1365,Tyler Wilson,QB,TEN,backup,6.8,6.3,0.91,0.7417142775263379
7,1366,Alvin Kamara,RB,TEN,starter,13.7,12.6,1.05,0.6654406614635926
7,1367,Jordan Taylor,RB,TEN,rb2,9.0,9.6,0.83,0.621692802271009
7,1368,Jordan Jones,RB,TEN,depth,3.3,3.1,1.08,0.9397785672034047
7,1369,Jordan Ekeler,RB,TEN,depth,5.3,5.3,0.93,0.9359637498853134
7,1370,A.J. Brown,WR,TEN,starter,14.9,14.1,1.16,0.8781477277073262
7,1371,Mike Evans,WR,TEN,wr2,6.4,6.8,0.87,0.6359785558192129
7,1372,Stefon Diggs,WR,TEN,depth,7.6,8.1,1.17,0.9415006196163767
7,1373,Tyler Brown,WR,TEN,depth,4.0,4.1,1.2,0.7743161793830047
7,1374,A.J. Brown II,WR,TEN,depth,5.2,5.1,1.15,0.8851470608759898
7,1375,Tyler Metcalf,WR,TEN,depth,6.8,7.3,1.09,0.7719951312095781
7,1376,Brandon Allen,WR,TEN,depth,2.9,3.2,1.01,0.7842899243491896
7,1377,David Njoku,TE,TEN,starter,14.8,14.3,1.13,0.9259757114618754
7,1378,Pat Freiermuth III,TE,TEN,backup,4.1,3.8,1.06,0.8012090540633596
7,1379,DeShawn Kelce,TE,TEN,backup,1.9,1.7,0.89,0.894004371249328
7,1380,Jalen Hurts,QB,WSH,starter,23.0,24.1,0.84,0.6836619175987975
7,1381,Justin Herbert,QB,WSH,backup,10.0,9.3,0.82,0.6330722736600467
7,1382,Marcus Tagovailoa,QB,WSH,backup,13.2,14.2,1.19,0.8380429787929445
7,1383,Alvin Kamara,RB,WSH,starter,21.7,22.6,1.15,0.7125961184039292
7,1384,Derrick Henry,RB,WSH,rb2,10.2,10.9,1.1,0.9477730836331268
7,1385,Nick Chubb III,RB,WSH,depth,3.2,3.2,0.86,0.7575058824767067
7,1386,Aaron Jones,RB,WSH,depth,5.3,5.6,1.15,0.6070323007679186
7,1387,Christian McCaffrey,RB,WSH,depth,2.8,2.7,1.12,0.7480857411193395
7,1388,A.J. Brown,WR,WSH,starter,8.5,7.9,0.89,0.9108038087356575
7,1389,Tyler Metcalf,WR,WSH,wr2,10.5,11.3,1.05,0.653831857913118
7,1390,DK Metcalf,WR,WSH,depth,3.7,3.4,0.84,0.8835092988687298
7,1391,Mike Evans,WR,WSH,depth,3.2,2.9,1.05,0.9365012322750792
7,1392,Keenan Allen,WR,WSH,depth,4.4,4.1,1.07,0.8210106162143247
7,1393,A.J. Brown III,WR,WSH,depth,2.1,2.3,0.82,0.7711995454711598
7,1394,Davante Adams,WR,WSH,depth,8.5,8.9,0.9,0.644480573827676
7,1395,Pat Freiermuth,TE,WSH,starter,12.2,12.7,1.16,0.8335937729765384
7,1396,Brandon Njoku,TE,WSH,backup,4.4,4.0,1.13,0.7807470517743683
7,1397,Aaron Rodgers,QB,NO,starter,33.0,35.8,1.04,0.7732687451511644
7,1398,Jalen Hurts III,QB,NO,backup,10.4,10.5,1.07,0.6264574978831887
7,1399,Justin Herbert,QB,NO,backup,9.2,9.7,1.18,0.6004717608273427
7,1400,Saquon Barkley,RB,NO,starter,19.1,19.5,1.0,0.688035225924178
7,1401,Saquon Barkley,RB,NO,rb2,12.8,12.5,0.97,0.703021824621617
7,1402,Saquon Barkley,RB,NO,depth,6.0,6.0,0.95,0.6464610809203859
7,1403,A.J. Brown,WR,NO,starter,22.2,20.6,1.16,0.9184330270997407
7,1404,Marcus Metcalf,WR,NO,wr2,12.6,11.6,0.85,0.8780549642871214
7,1405,Tyreek Hill,WR,NO,depth,4.7,5.1,0.85,0.931523619144342
7,1406,CeeDee Lamb,WR,NO,depth,6.9,7.0,1.14,0.6811905277752485
7,1407,CeeDee Lamb,WR,NO,depth,2.7,2.5,0.97,0.8376418679372419
7,1408,Tyreek Hill Jr.,WR,NO,depth,2.6,2.6,0.87,0.8263903822710412
7,1409,Mark Andrews,TE,NO,starter,8.4,9.1,0.98,0.604416909110043
7,1410,Darren Waller,TE,NO,backup,4.6,4.3,0.97,0.6730052784573208
7,1411,Justin Herbert,QB,CHI,starter,17.8,18.4,0.92,0.7276269112679423
7,1412,Josh Allen,QB,CHI,backup,7.6,7.7,0.81,0.7653778258902347
7,1413,Joe Mixon,RB,CHI,starter,18.7,17.9,1.06,0.8239422604728758
7,1414,Dalvin Cook III,RB,CHI,rb2,14.0,12.9,1.16,0.8490634578483536
7,1415,Alvin Kamara,RB,CHI,depth,3.2,3.1,1.17,0.9310159732186581
7,1416,Derrick Henry,RB,CHI,depth,3.6,3.3,1.19,0.7125225676926262
7,1417,Nick Chubb,RB,CHI,depth,5.6,5.4,1.04,0.8984310382493195
7,1418,DeAndre Hopkins,WR,CHI,starter,15.3,16.9,0.88,0.7031221289105567
7,1419,A.J. Brown Jr.,WR,CHI,wr2,8.0,8.0,0.82,0.8369308245778424
7,1420,Keenan Allen,WR,CHI,depth,3.0,3.1,1.18,0.9425164131458962
7,1421,A.J. Brown,WR,CHI,depth,4.5,4.3,0.99,0.6606302818400162
7,1422,Cooper Kupp,WR,CHI,depth,9.3,9.0,1.04,0.8506258915583341
7,1423,Brandon Diggs,WR,CHI,depth,6.2,6.2,0.94,0.9263377840871676
7,1424,Pat Freiermuth,TE,CHI,starter,14.1,14.2,1.16,0.8496992008127164
7,1425,Dallas Goedert,TE,CHI,backup,3.9,4.2,1.14,0.8901102639280749
7,1426,Lamar Jackson,QB,DEN,starter,22.6,21.7,1.01,0.851219045326066
7,1427,Tua Tagovailoa,QB,DEN,backup,7.9,8.3,1.05,0.797702621768097
7,1428,Christian McCaffrey,RB,DEN,starter,18.9,18.7,0.93,0.9345233000511128
7,1429,Nick Chubb,RB,DEN,rb2,15.5,16.0,1.17,0.6193803657279671
7,1430,Jordan Cook,RB,DEN,depth,7.0,7.5,0.93,0.7714311952873298
7,1431,Saquon Barkley,RB,DEN,depth,2.5,2.4,0.93,0.657133502793512
7,1432,A.J. Brown,WR,DEN,starter,17.3,15.6,1.02,0.792610960888676
7,1433,CeeDee Lamb,WR,DEN,wr2,6.6,7.0,0.83,0.9062101974385788
7,1434,A.J. Brown,WR,DEN,depth,6.1,5.9,0.87,0.8957435926606437
7,1435,Davante Adams,WR,DEN,depth,4.0,3.7,0.96,0.7801192295098922
7,1436,Brandon Diggs,WR,DEN,depth,7.3,8.0,0.95,0.8581397657549565
7,1437,Dallas Goedert,TE,DEN,starter,9.3,9.5,1.17,0.9482353602900482
7,1438,Kyle Pitts,TE,DEN,backup,8.0,7.4,1.16,0.9235140403301499
7,1439,Jalen Hurts,QB,CAR,starter,21.3,22.0,0.93,0.9316443461699442
7,1440,Josh Allen,QB,CAR,backup,17.1,18.0,1.09,0.8692481904278015
7,1441,Nick Chubb,RB,CAR,starter,10.2,9.6,0.83,0.6813944780099408
7,1442,Derrick Henry,RB,CAR,rb2,10.7,10.5,1.06,0.8833265255913949
7,1443,Alvin Kamara,RB,CAR,depth,2.6,2.8,1.09,0.6435169295915719
7,1444,Mike Evans,WR,CAR,starter,19.4,19.4,1.18,0.6416892002616056
7,1445,Keenan Allen,WR,CAR,wr2,4.7,4.4,0.85,0.7010491471235518
7,1446,DeAndre Hopkins,WR,CAR,depth,3.8,3.5,1.13,0.6777647388890007
7,1447,A.J. Brown,WR,CAR,depth,5.7,5.4,1.14,0.7806325275705217
7,1448,Stefon Diggs,WR,CAR,depth,10.2,10.7,1.16,0.7337483019166839
7,1449,Davante Adams Jr.,WR,CAR,depth,3.2,3.0,1.09,0.7662436312490183
7,1450,Keenan Allen,WR,CAR,depth,5.6,5.4,1.04,0.8619742890255886
7,1451,Evan Engram,TE,CAR,starter,8.7,9.1,1.16,0.6690852466407602
7,1452,Brandon Njoku,TE,CAR,backup,4.3,4.1,0.97,0.9389728688235841
7,1453,Dallas Goedert,TE,CAR,backup,4.0,4.1,1.0,0.8088568995266656
7,1454,Josh Allen,QB,ARI,starter,25.0,26.8,1.11,0.8486975499986578
7,1455,Josh Allen,QB,ARI,backup,16.6,16.8,1.1,0.9131697751537686
7,1456,Jonathan Taylor,RB,ARI,starter,23.0,24.7,1.12,0.886115111271917
7,1457,Austin Ekeler,RB,ARI,rb2,8.2,8.3,1.06,0.639797978878237
7,1458,Saquon Barkley,RB,ARI,depth,5.1,5.5,0.97,0.7616618744046211
7,1459,Christian McCaffrey,RB,ARI,depth,2.5,2.4,0.91,0.8205868069469255
7,1460,Derrick Henry,RB,ARI,depth,3.5,3.8,1.12,0.7948744607067947
7,1461,DK Metcalf,WR,ARI,starter,14.4,14.5,1.17,0.782002489201159
7,1462,DK Metcalf,WR,ARI,wr2,9.4,8.7,0.93,0.839939772671317
7,1463,A.J. Brown,WR,ARI,depth,3.4,3.7,0.97,0.7745202280015985
7,1464,Tyreek Hill,WR,ARI,depth,5.3,5.4,1.16,0.6119688156327049
7,1465,A.J. Brown,WR,ARI,depth,5.4,4.9,1.07,0.6184829334495574
7,1466,Cooper Kupp II,WR,ARI,depth,4.0,3.8,0.84,0.7239575279827918
7,1467,Pat Freiermuth,TE,ARI,starter,12.7,13.0,1.13,0.8111043913017544
7,1468,T.J. Hockenson III,TE,ARI,backup,3.0,2.9,0.92,0.6099996371482846
7,1469,Mark Andrews,TE,ARI,backup,2.7,2.7,1.16,0.6472256751918133
7,1470,Trevor Lawrence,QB,NE,starter,22.2,20.4,1.03,0.6365499497469497
7,1471,DeShawn Jackson,QB,NE,backup,11.9,10.9,1.2,0.7718696625268426
7,1472,Joe Mixon,RB,NE,starter,13.3,13.4,0.87,0.8919378747122203
7,1473,Derrick Henry,RB,NE,rb2,13.1,12.4,0.98,0.7094088811945133
7,1474,Christian McCaffrey,RB,NE,depth,2.1,2.0,0.98,0.7425928200519376
7,1475,Michael Taylor,RB,NE,depth,5.3,4.9,0.91,0.6686194813016514
7,1476,Saquon Barkley,RB,NE,depth,7.2,7.2,1.08,0.8434374920076809
7,1477,CeeDee Lamb,WR,NE,starter,12.2,11.3,0.98,0.8713992285390161
7,1478,Mike Evans,WR,NE,wr2,6.5,6.2,0.86,0.8795213078036477
7,1479,DK Metcalf,WR,NE,depth,2.9,2.9,0.94,0.6228727929738544
