week,player_id,name,position,team_abbrev,tier,espn_projection,actual_points,beat_projection,outperformance_pct,is_home,spread,over_under,weather,dome,game_type,projected_game_script,high_scoring_game,weather_impact
6,1419,A.J. Brown Jr.,WR,CHI,wr2,9.0,15.9,True,77.0,True,-14.0,47.1,Heat,True,conference,negative,False,True
6,1420,Keenan Allen,WR,CHI,depth,5.6,13.4,True,139.9,True,-14.0,47.1,Heat,True,conference,negative,False,True
6,1421,A.J. Brown,WR,CHI,depth,8.7,3.5,False,-60.1,True,-14.0,47.1,Heat,True,conference,negative,False,True
6,1422,Cooper Kupp,WR,CHI,depth,2.4,0.0,False,-100.0,True,-14.0,47.1,Heat,True,conference,negative,False,True
6,1423,Brandon Diggs,WR,CHI,depth,1.9,1.1,False,-44.5,True,-14.0,47.1,Heat,True,conference,negative,False,True
6,1424,Pat Freiermuth,TE,CHI,starter,13.4,15.1,False,12.5,True,-14.0,47.1,Heat,True,conference,negative,False,True
6,1425,Dallas Goedert,TE,CHI,backup,2.2,1.3,False,-39.1,True,-14.0,47.1,Heat,True,conference,negative,False,True
6,1426,Lamar Jackson,QB,DEN,starter,19.7,12.3,False,-37.5,True,-6.5,48.2,Snow,True,conference,negative,True,True
6,1427,Tua Tagovailoa,QB,DEN,backup,14.3,10.3,False,-28.2,True,-6.5,48.2,Snow,True,conference,negative,True,True
6,1428,Christian McCaffrey,RB,DEN,starter,28.0,14.3,False,-48.9,True,-6.5,48.2,Snow,True,conference,negative,True,True
6,1429,Nick Chubb,RB,DEN,rb2,13.4,5.5,False,-58.9,True,-6.5,48.2,Snow,True,conference,negative,True,True
6,1430,Jordan Cook,RB,DEN,depth,3.3,3.1,False,-6.9,True,-6.5,48.2,Snow,True,conference,negative,True,True
6,1431,Saquon Barkley,RB,DEN,depth,7.3,1.7,False,-76.8,True,-6.5,48.2,Snow,True,conference,negative,True,True
6,1432,A.J. Brown,WR,DEN,starter,11.8,14.2,False,20.0,True,-6.5,48.2,Snow,True,conference,negative,True,True
6,1433,CeeDee Lamb,WR,DEN,wr2,16.9,11.1,False,-34.1,True,-6.5,48.2,Snow,True,conference,negative,True,True
6,1434,A.J. Brown,WR,DEN,depth,8.6,13.6,True,57.6,True,-6.5,48.2,Snow,True,conference,negative,True,True
6,1435,Davante Adams,WR,DEN,depth,3.2,3.9,True,20.9,True,-6.5,48.2,Snow,True,conference,negative,True,True
6,1436,Brandon Diggs,WR,DEN,depth,4.1,5.2,True,26.2,True,-6.5,48.2,Snow,True,conference,negative,True,True
6,1437,Dallas Goedert,TE,DEN,starter,7.7,10.3,True,33.2,True,-6.5,48.2,Snow,True,conference,negative,True,True
6,1438,Kyle Pitts,TE,DEN,backup,3.7,0.7,False,-79.9,True,-6.5,48.2,Snow,True,conference,negative,True,True
6,1439,Jalen Hurts,QB,CAR,starter,16.3,11.8,False,-27.8,False,9.4,46.8,Heat,True,conference,positive,False,True
6,1440,Josh Allen,QB,CAR,backup,10.9,8.7,False,-20.4,False,9.4,46.8,Heat,True,conference,positive,False,True
6,1441,Nick Chubb,RB,CAR,starter,19.3,8.4,False,-56.4,False,9.4,46.8,Heat,True,conference,positive,False,True
6,1442,Derrick Henry,RB,CAR,rb2,17.1,35.3,True,106.4,False,9.4,46.8,Heat,True,conference,positive,False,True
6,1443,Alvin Kamara,RB,CAR,depth,6.2,0.4,False,-93.9,False,9.4,46.8,Heat,True,conference,positive,False,True
6,1444,Mike Evans,WR,CAR,starter,10.1,10.2,False,1.0,False,9.4,46.8,Heat,True,conference,positive,False,True
6,1445,Keenan Allen,WR,CAR,wr2,10.3,5.0,False,-51.1,False,9.4,46.8,Heat,True,conference,positive,False,True
6,1446,DeAndre Hopkins,WR,CAR,depth,6.7,9.2,True,36.6,False,9.4,46.8,Heat,True,conference,positive,False,True
6,1447,A.J. Brown,WR,CAR,depth,3.1,1.2,False,-61.4,False,9.4,46.8,Heat,True,conference,positive,False,True
6,1448,Stefon Diggs,WR,CAR,depth,7.2,1.1,False,-84.7,False,9.4,46.8,Heat,True,conference,positive,False,True
6,1449,Davante Adams Jr.,WR,CAR,depth,2.1,1.7,False,-19.0,False,9.4,46.8,Heat,True,conference,positive,False,True
6,1450,Keenan Allen,WR,CAR,depth,2.2,1.3,False,-41.2,False,9.4,46.8,Heat,True,conference,positive,False,True
6,1451,Evan Engram,TE,CAR,starter,9.9,3.8,False,-61.2,False,9.4,46.8,Heat,True,conference,positive,False,True
6,1452,Brandon Njoku,TE,CAR,backup,2.4,1.8,False,-26.8,False,9.4,46.8,Heat,True,conference,positive,False,True
6,1453,Dallas Goedert,TE,CAR,backup,2.5,3.1,True,22.5,False,9.4,46.8,Heat,True,conference,positive,False,True
6,1454,Josh Allen,QB,ARI,starter,17.3,23.6,True,36.6,True,-1.5,43.5,Heat,False,conference,neutral,False,True
6,1455,Josh Allen,QB,ARI,backup,16.2,9.4,False,-41.8,True,-1.5,43.5,Heat,False,conference,neutral,False,True
6,1456,Jonathan Taylor,RB,ARI,starter,17.9,8.7,False,-51.6,True,-1.5,43.5,Heat,False,conference,neutral,False,True
6,1457,Austin Ekeler,RB,ARI,rb2,12.4,5.9,False,-52.1,True,-1.5,43.5,Heat,False,conference,neutral,False,True
6,1458,Saquon Barkley,RB,ARI,depth,7.1,8.7,True,23.1,True,-1.5,43.5,Heat,False,conference,neutral,False,True
6,1459,Christian McCaffrey,RB,ARI,depth,2.9,1.7,False,-40.6,True,-1.5,43.5,Heat,False,conference,neutral,False,True
6,1460,Derrick Henry,RB,ARI,depth,4.9,3.4,False,-30.2,True,-1.5,43.5,Heat,False,conference,neutral,False,True
6,1461,DK Metcalf,WR,ARI,starter,14.2,24.1,True,69.6,True,-1.5,43.5,Heat,False,conference,neutral,False,True
6,1462,DK Metcalf,WR,ARI,wr2,13.7,20.1,True,46.4,True,-1.5,43.5,Heat,False,conference,neutral,False,True
6,1463,A.J. Brown,WR,ARI,depth,5.4,13.8,True,155.5,True,-1.5,43.5,Heat,False,conference,neutral,False,True
6,1464,Tyreek Hill,WR,ARI,depth,3.9,3.5,False,-10.9,True,-1.5,43.5,Heat,False,conference,neutral,False,True
6,1465,A.J. Brown,WR,ARI,depth,7.6,8.3,False,8.7,True,-1.5,43.5,Heat,False,conference,neutral,False,True
6,1466,Cooper Kupp II,WR,ARI,depth,7.7,10.1,True,31.3,True,-1.5,43.5,Heat,False,conference,neutral,False,True
6,1467,Pat Freiermuth,TE,ARI,starter,10.8,7.6,False,-29.7,True,-1.5,43.5,Heat,False,conference,neutral,False,True
6,1468,T.J. Hockenson III,TE,ARI,backup,2.7,3.7,True,37.7,True,-1.5,43.5,Heat,False,conference,neutral,False,True
6,1469,Mark Andrews,TE,ARI,backup,2.6,3.9,True,51.8,True,-1.5,43.5,Heat,False,conference,neutral,False,True
6,1470,Trevor Lawrence,QB,NE,starter,24.2,0.0,False,-100.0,True,-4.6,49.7,None,False,interconference,negative,True,False
6,1471,DeShawn Jackson,QB,NE,backup,5.6,7.8,True,39.2,True,-4.6,49.7,None,False,interconference,negative,True,False
6,1472,Joe Mixon,RB,NE,starter,16.0,27.3,True,70.5,True,-4.6,49.7,None,False,interconference,negative,True,False
6,1473,Derrick Henry,RB,NE,rb2,9.6,6.6,False,-31.1,True,-4.6,49.7,None,False,interconference,negative,True,False
6,1474,Christian McCaffrey,RB,NE,depth,3.6,5.7,True,59.0,True,-4.6,49.7,None,False,interconference,negative,True,False
6,1475,Michael Taylor,RB,NE,depth,6.9,4.9,False,-28.3,True,-4.6,49.7,None,False,interconference,negative,True,False
6,1476,Saquon Barkley,RB,NE,depth,5.5,4.8,False,-12.6,True,-4.6,49.7,None,False,interconference,negative,True,False
6,1477,CeeDee Lamb,WR,NE,starter,13.3,5.6,False,-58.1,True,-4.6,49.7,None,False,interconference,negative,True,False
6,1478,Mike Evans,WR,NE,wr2,9.8,15.8,True,60.9,True,-4.6,49.7,None,False,interconference,negative,True,False
6,1479,DK Metcalf,WR,NE,depth,5.4,4.8,False,-11.5,True,-4.6,49.7,None,False,interconference,negative,True,False
6,1480,DeAndre Hopkins,WR,NE,depth,2.5,1.1,False,-55.0,True,-4.6,49.7,None,False,interconference,negative,True,False
6,1481,Cooper Kupp,WR,NE,depth,7.0,9.0,True,27.9,True,-4.6,49.7,None,False,interconference,negative,True,False
6,1482,Travis Kelce,TE,NE,starter,9.3,8.9,False,-4.7,True,-4.6,49.7,None,False,interconference,negative,True,False
6,1483,Travis Kelce,TE,NE,backup,5.9,4.2,False,-29.1,True,-4.6,49.7,None,False,interconference,negative,True,False
7,1000,Lamar Jackson,QB,KC,starter,19.7,0.8,False,-96.2,True,-12.4,42.6,Snow,True,divisional,negative,False,True
7,1001,Jalen Hurts,QB,KC,backup,15.4,8.1,False,-47.5,True,-12.4,42.6,Snow,True,divisional,negative,False,True
7,1002,Joe Mixon,RB,KC,starter,20.3,12.6,False,-37.8,True,-12.4,42.6,Snow,True,divisional,negative,False,True
7,1003,Marcus McCaffrey,RB,KC,rb2,8.4,4.3,False,-49.1,True,-12.4,42.6,Snow,True,divisional,negative,False,True
7,1004,Brandon Mixon,RB,KC,depth,1.5,1.6,False,5.8,True,-12.4,42.6,Snow,True,divisional,negative,False,True
7,1005,Keenan Allen,WR,KC,starter,17.6,10.2,False,-41.9,True,-12.4,42.6,Snow,True,divisional,negative,False,True
7,1006,DeAndre Hopkins,WR,KC,wr2,14.9,10.0,False,-32.6,True,-12.4,42.6,Snow,True,divisional,negative,False,True
7,1007,DeShawn Lamb,WR,KC,depth,4.7,5.6,True,20.1,True,-12.4,42.6,Snow,True,divisional,negative,False,True
7,1008,Keenan Allen,WR,KC,depth,3.0,1.6,False,-48.0,True,-12.4,42.6,Snow,True,divisional,negative,False,True
7,1009,Marcus Adams,WR,KC,depth,7.0,7.5,False,7.0,True,-12.4,42.6,Snow,True,divisional,negative,False,True
7,1010,A.J. Brown,WR,KC,depth,4.4,4.6,False,4.5,True,-12.4,42.6,Snow,True,divisional,negative,False,True
7,1011,Dallas Goedert,TE,KC,starter,10.6,7.6,False,-27.8,True,-12.4,42.6,Snow,True,divisional,negative,False,True
7,1012,Jordan Njoku,TE,KC,backup,6.5,5.4,False,-16.4,True,-12.4,42.6,Snow,True,divisional,negative,False,True
7,1013,Aaron Rodgers,QB,PHI,starter,18.2,7.1,False,-60.8,True,-1.1,41.5,None,False,conference,neutral,False,False
7,1014,Aaron Rodgers,QB,PHI,backup,14.8,14.9,False,0.4,True,-1.1,41.5,None,False,conference,neutral,False,False
7,1015,Josh Allen III,QB,PHI,backup,13.6,22.1,True,62.3,True,-1.1,41.5,None,False,conference,neutral,False,False
7,1016,Nick Chubb,RB,PHI,starter,18.8,4.4,False,-76.6,True,-1.1,41.5,None,False,conference,neutral,False,False
7,1017,Aaron Jones,RB,PHI,rb2,14.0,11.2,False,-19.7,True,-1.1,41.5,None,False,conference,neutral,False,False
7,1018,Jonathan Taylor,RB,PHI,depth,4.5,7.9,True,74.9,True,-1.1,41.5,None,False,conference,neutral,False,False
7,1019,Dalvin Cook,RB,PHI,depth,4.5,2.9,False,-35.6,True,-1.1,41.5,None,False,conference,neutral,False,False
7,1020,DK Metcalf,WR,PHI,starter,13.0,15.2,False,16.7,True,-1.1,41.5,None,False,conference,neutral,False,False
7,1021,Stefon Diggs,WR,PHI,wr2,7.7,12.4,True,60.6,True,-1.1,41.5,None,False,conference,neutral,False,False
7,1022,Michael Diggs,WR,PHI,depth,2.9,1.5,False,-48.4,True,-1.1,41.5,None,False,conference,neutral,False,False
7,1023,Davante Adams,WR,PHI,depth,2.0,5.1,True,157.3,True,-1.1,41.5,None,False,conference,neutral,False,False
7,1024,Tyreek Hill,WR,PHI,depth,1.9,2.1,False,12.5,True,-1.1,41.5,None,False,conference,neutral,False,False
7,1025,DK Metcalf,WR,PHI,depth,5.0,3.0,False,-39.3,True,-1.1,41.5,None,False,conference,neutral,False,False
7,1026,Davante Adams Sr.,WR,PHI,depth,2.9,2.4,False,-17.5,True,-1.1,41.5,None,False,conference,neutral,False,False
7,1027,Travis Kelce,TE,PHI,starter,12.1,12.3,False,2.0,True,-1.1,41.5,None,False,conference,neutral,False,False
7,1028,Brandon Kittle,TE,PHI,backup,5.0,1.7,False,-66.4,True,-1.1,41.5,None,False,conference,neutral,False,False
7,1029,Tyler Andrews,TE,PHI,backup,4.9,4.1,False,-16.7,True,-1.1,41.5,None,False,conference,neutral,False,False
7,1030,Tua Tagovailoa,QB,BUF,starter,22.9,23.4,False,2.4,True,5.5,38.8,Wind,False,conference,positive,False,True
7,1031,Brandon Hurts,QB,BUF,backup,13.6,15.4,False,13.4,True,5.5,38.8,Wind,False,conference,positive,False,True
7,1032,Tua Tagovailoa,QB,BUF,backup,11.8,8.9,False,-24.5,True,5.5,38.8,Wind,False,conference,positive,False,True
7,1033,Aaron Jones,RB,BUF,starter,17.2,20.5,False,19.0,True,5.5,38.8,Wind,False,conference,positive,False,True
7,1034,Nick Chubb III,RB,BUF,rb2,18.4,34.1,True,85.4,True,5.5,38.8,Wind,False,conference,positive,False,True
7,1035,Aaron Jones Jr.,RB,BUF,depth,2.5,1.9,False,-23.2,True,5.5,38.8,Wind,False,conference,positive,False,True
7,1036,Tyreek Hill,WR,BUF,starter,19.5,21.3,False,9.2,True,5.5,38.8,Wind,False,conference,positive,False,True
7,1037,Keenan Allen,WR,BUF,wr2,11.7,25.1,True,114.8,True,5.5,38.8,Wind,False,conference,positive,False,True
7,1038,Michael Adams,WR,BUF,depth,4.1,6.3,True,53.2,True,5.5,38.8,Wind,False,conference,positive,False,True
7,1039,DeAndre Hopkins II,WR,BUF,depth,6.6,13.2,True,100.7,True,5.5,38.8,Wind,False,conference,positive,False,True
7,1040,Keenan Allen,WR,BUF,depth,7.9,11.0,True,39.0,True,5.5,38.8,Wind,False,conference,positive,False,True
7,1041,Brandon Metcalf,WR,BUF,depth,3.5,1.2,False,-65.7,True,5.5,38.8,Wind,False,conference,positive,False,True
7,1042,T.J. Hockenson,TE,BUF,starter,10.9,11.8,False,8.5,True,5.5,38.8,Wind,False,conference,positive,False,True
7,1043,David Njoku,TE,BUF,backup,4.2,7.2,True,71.1,True,5.5,38.8,Wind,False,conference,positive,False,True
7,1044,Kyle Pitts Jr.,TE,BUF,backup,3.5,7.0,True,100.0,True,5.5,38.8,Wind,False,conference,positive,False,True
7,1045,Josh Allen,QB,DAL,starter,26.0,17.3,False,-33.3,False,8.2,49.5,None,False,conference,positive,True,False
7,1046,Jalen Hurts,QB,DAL,backup,19.5,6.8,False,-64.9,False,8.2,49.5,None,False,conference,positive,True,False
7,1047,Justin Herbert,QB,DAL,backup,12.0,7.5,False,-37.8,False,8.2,49.5,None,False,conference,positive,True,False
7,1048,Christian McCaffrey,RB,DAL,starter,11.3,30.3,True,168.1,False,8.2,49.5,None,False,conference,positive,True,False
7,1049,Saquon Barkley,RB,DAL,rb2,10.3,18.4,True,79.1,False,8.2,49.5,None,False,conference,positive,True,False
7,1050,Jonathan Taylor,RB,DAL,depth,5.7,3.6,False,-37.3,False,8.2,49.5,None,False,conference,positive,True,False
7,1051,Tyreek Hill,WR,DAL,starter,13.2,16.3,True,23.6,False,8.2,49.5,None,False,conference,positive,True,False
7,1052,CeeDee Lamb,WR,DAL,wr2,8.5,9.0,False,5.9,False,8.2,49.5,None,False,conference,positive,True,False
7,1053,Stefon Diggs,WR,DAL,depth,4.8,8.5,True,76.7,False,8.2,49.5,None,False,conference,positive,True,False
7,1054,A.J. Brown,WR,DAL,depth,3.3,2.7,False,-17.7,False,8.2,49.5,None,False,conference,positive,True,False
7,1055,Jordan Diggs,WR,DAL,depth,3.2,2.0,False,-36.7,False,8.2,49.5,None,False,conference,positive,True,False
7,1056,Marcus Brown,WR,DAL,depth,3.1,3.6,False,15.4,False,8.2,49.5,None,False,conference,positive,True,False
7,1057,Kyle Pitts,TE,DAL,starter,7.7,2.9,False,-63.0,False,8.2,49.5,None,False,conference,positive,True,False
7,1058,Dallas Goedert,TE,DAL,backup,5.0,3.0,False,-40.9,False,8.2,49.5,None,False,conference,positive,True,False
7,1059,Jalen Hurts,QB,SF,starter,23.3,9.5,False,-59.4,True,-10.3,51.8,Heat,False,divisional,negative,True,True
7,1060,Tua Tagovailoa,QB,SF,backup,13.3,1.2,False,-90.8,True,-10.3,51.8,Heat,False,divisional,negative,True,True
7,1061,Derrick Henry,RB,SF,starter,14.1,18.5,True,31.2,True,-10.3,51.8,Heat,False,divisional,negative,True,True
7,1062,Austin Ekeler,RB,SF,rb2,8.2,5.1,False,-37.6,True,-10.3,51.8,Heat,False,divisional,negative,True,True
7,1063,Aaron Jones,RB,SF,depth,3.9,3.2,False,-17.8,True,-10.3,51.8,Heat,False,divisional,negative,True,True
7,1064,Michael Taylor,RB,SF,depth,7.6,8.4,False,10.0,True,-10.3,51.8,Heat,False,divisional,negative,True,True
7,1065,Aaron Jones,RB,SF,depth,3.0,2.4,False,-21.6,True,-10.3,51.8,Heat,False,divisional,negative,True,True
7,1066,Mike Evans,WR,SF,starter,13.5,17.4,True,28.9,True,-10.3,51.8,Heat,False,divisional,negative,True,True
7,1067,Mike Evans,WR,SF,wr2,9.2,15.4,True,67.2,True,-10.3,51.8,Heat,False,divisional,negative,True,True
7,1068,DeAndre Hopkins Jr.,WR,SF,depth,2.7,3.6,True,32.7,True,-10.3,51.8,Heat,False,divisional,negative,True,True
7,1069,Keenan Allen,WR,SF,depth,4.9,7.5,True,52.1,True,-10.3,51.8,Heat,False,divisional,negative,True,True
7,1070,Keenan Allen,WR,SF,depth,3.2,2.0,False,-36.3,True,-10.3,51.8,Heat,False,divisional,negative,True,True
7,1071,Cooper Kupp,WR,SF,depth,4.1,1.7,False,-59.5,True,-10.3,51.8,Heat,False,divisional,negative,True,True
7,1072,Dallas Goedert,TE,SF,starter,12.5,14.5,False,16.1,True,-10.3,51.8,Heat,False,divisional,negative,True,True
7,1073,Darren Waller Sr.,TE,SF,backup,3.8,2.5,False,-33.0,True,-10.3,51.8,Heat,False,divisional,negative,True,True
7,1074,DeShawn Andrews,TE,SF,backup,2.7,2.1,False,-20.8,True,-10.3,51.8,Heat,False,divisional,negative,True,True
7,1075,Kirk Cousins,QB,MIA,starter,22.0,13.6,False,-38.0,True,13.2,40.0,Cold,True,interconference,positive,False,True
7,1076,Michael Rodgers,QB,MIA,backup,16.5,19.9,True,20.3,True,13.2,40.0,Cold,True,interconference,positive,False,True
7,1077,Justin Herbert,QB,MIA,backup,11.8,6.8,False,-42.3,True,13.2,40.0,Cold,True,interconference,positive,False,True
7,1078,Dalvin Cook,RB,MIA,starter,19.9,40.8,True,105.0,True,13.2,40.0,Cold,True,interconference,positive,False,True
7,1079,Michael Henry,RB,MIA,rb2,13.4,9.9,False,-26.0,True,13.2,40.0,Cold,True,interconference,positive,False,True
7,1080,Dalvin Cook,RB,MIA,depth,5.0,4.0,False,-19.5,True,13.2,40.0,Cold,True,interconference,positive,False,True
7,1081,CeeDee Lamb,WR,MIA,starter,9.4,0.0,False,-100.0,True,13.2,40.0,Cold,True,interconference,positive,False,True
7,1082,Stefon Diggs,WR,MIA,wr2,8.0,18.1,True,126.1,True,13.2,40.0,Cold,True,interconference,positive,False,True
7,1083,Cooper Kupp,WR,MIA,depth,4.8,3.5,False,-26.7,True,13.2,40.0,Cold,True,interconference,positive,False,True
7,1084,Mike Evans,WR,MIA,depth,7.2,12.5,True,73.9,True,13.2,40.0,Cold,True,interconference,positive,False,True
7,1085,Brandon Brown,WR,MIA,depth,4.0,7.3,True,82.0,True,13.2,40.0,Cold,True,interconference,positive,False,True
7,1086,CeeDee Lamb Jr.,WR,MIA,depth,6.7,5.8,False,-13.4,True,13.2,40.0,Cold,True,interconference,positive,False,True
7,1087,DK Metcalf,WR,MIA,depth,5.2,7.0,True,35.0,True,13.2,40.0,Cold,True,interconference,positive,False,True
7,1088,T.J. Hockenson,TE,MIA,starter,16.9,30.4,True,80.1,True,13.2,40.0,Cold,True,interconference,positive,False,True
7,1089,George Kittle Jr.,TE,MIA,backup,2.8,3.1,False,10.4,True,13.2,40.0,Cold,True,interconference,positive,False,True
7,1090,David Njoku,TE,MIA,backup,2.1,0.7,False,-65.0,True,13.2,40.0,Cold,True,interconference,positive,False,True
7,1091,Trevor Lawrence,QB,CIN,starter,24.5,32.9,True,34.2,True,12.3,50.3,Snow,False,interconference,positive,True,True
7,1092,Russell Wilson,QB,CIN,backup,11.4,1.2,False,-89.5,True,12.3,50.3,Snow,False,interconference,positive,True,True
7,1093,Alvin Kamara,RB,CIN,starter,21.8,22.3,False,2.4,True,12.3,50.3,Snow,False,interconference,positive,True,True
7,1094,Austin Ekeler II,RB,CIN,rb2,9.9,9.4,False,-5.1,True,12.3,50.3,Snow,False,interconference,positive,True,True
7,1095,Jordan Chubb,RB,CIN,depth,2.4,2.6,False,6.3,True,12.3,50.3,Snow,False,interconference,positive,True,True
7,1096,Davante Adams,WR,CIN,starter,15.7,12.0,False,-23.6,True,12.3,50.3,Snow,False,interconference,positive,True,True
7,1097,DK Metcalf,WR,CIN,wr2,12.1,8.6,False,-28.7,True,12.3,50.3,Snow,False,interconference,positive,True,True
7,1098,Mike Evans,WR,CIN,depth,3.5,1.8,False,-47.2,True,12.3,50.3,Snow,False,interconference,positive,True,True
7,1099,Tyler Hopkins,WR,CIN,depth,6.0,2.8,False,-53.5,True,12.3,50.3,Snow,False,interconference,positive,True,True
7,1100,A.J. Brown,WR,CIN,depth,5.8,11.1,True,92.2,True,12.3,50.3,Snow,False,interconference,positive,True,True
7,1101,DeShawn Diggs,WR,CIN,depth,6.5,3.4,False,-48.3,True,12.3,50.3,Snow,False,interconference,positive,True,True
7,1102,Stefon Diggs,WR,CIN,depth,4.6,10.8,True,134.4,True,12.3,50.3,Snow,False,interconference,positive,True,True
7,1103,Dallas Goedert,TE,CIN,starter,9.7,8.3,False,-14.2,True,12.3,50.3,Snow,False,interconference,positive,True,True
7,1104,Jordan Andrews,TE,CIN,backup,2.8,1.1,False,-59.7,True,12.3,50.3,Snow,False,interconference,positive,True,True
7,1105,Tyler Goedert,TE,CIN,backup,5.5,9.6,True,73.9,True,12.3,50.3,Snow,False,interconference,positive,True,True
7,1106,Jalen Hurts,QB,NYJ,starter,25.0,16.9,False,-32.5,False,10.3,51.8,Heat,False,divisional,positive,True,True
7,1107,Justin Herbert,QB,NYJ,backup,20.8,40.1,True,92.8,False,10.3,51.8,Heat,False,divisional,positive,True,True
7,1108,Austin Ekeler,RB,NYJ,starter,9.9,6.9,False,-30.3,False,10.3,51.8,Heat,False,divisional,positive,True,True
7,1109,Jonathan Taylor,RB,NYJ,rb2,16.1,12.3,False,-23.3,False,10.3,51.8,Heat,False,divisional,positive,True,True
7,1110,Nick Chubb Sr.,RB,NYJ,depth,5.9,8.6,True,46.5,False,10.3,51.8,Heat,False,divisional,positive,True,True
7,1111,DK Metcalf,WR,NYJ,starter,17.5,12.1,False,-30.6,False,10.3,51.8,Heat,False,divisional,positive,True,True
7,1112,Brandon Adams,WR,NYJ,wr2,14.8,21.1,True,42.4,False,10.3,51.8,Heat,False,divisional,positive,True,True
7,1113,Davante Adams Jr.,WR,NYJ,depth,6.8,6.1,False,-11.0,False,10.3,51.8,Heat,False,divisional,positive,True,True
7,1114,Stefon Diggs,WR,NYJ,depth,5.2,1.9,False,-63.5,False,10.3,51.8,Heat,False,divisional,positive,True,True
7,1115,Tyler Allen,WR,NYJ,depth,6.9,6.2,False,-10.3,False,10.3,51.8,Heat,False,divisional,positive,True,True
7,1116,Darren Waller,TE,NYJ,starter,4.1,3.0,False,-26.4,False,10.3,51.8,Heat,False,divisional,positive,True,True
7,1117,George Kittle,TE,NYJ,backup,2.5,2.8,False,12.2,False,10.3,51.8,Heat,False,divisional,positive,True,True
7,1118,Mark Andrews Sr.,TE,NYJ,backup,2.2,0.0,False,-100.0,False,10.3,51.8,Heat,False,divisional,positive,True,True
7,1119,Russell Wilson,QB,MIN,starter,25.6,27.1,False,5.8,True,-8.2,49.5,None,False,conference,negative,True,False
7,1120,Josh Allen II,QB,MIN,backup,19.7,22.2,False,12.9,True,-8.2,49.5,None,False,conference,negative,True,False
7,1121,Aaron Jones,RB,MIN,starter,15.5,14.3,False,-8.0,True,-8.2,49.5,None,False,conference,negative,True,False
7,1122,Dalvin Cook,RB,MIN,rb2,8.1,5.3,False,-34.0,True,-8.2,49.5,None,False,conference,negative,True,False
7,1123,Saquon Barkley,RB,MIN,depth,9.3,7.4,False,-20.8,True,-8.2,49.5,None,False,conference,negative,True,False
7,1124,Tyler Cook,RB,MIN,depth,4.9,3.0,False,-38.3,True,-8.2,49.5,None,False,conference,negative,True,False
7,1125,DeShawn Ekeler,RB,MIN,depth,3.6,7.7,True,114.2,True,-8.2,49.5,None,False,conference,negative,True,False
7,1126,Tyreek Hill,WR,MIN,starter,11.5,15.4,True,33.5,True,-8.2,49.5,None,False,conference,negative,True,False
7,1127,Cooper Kupp,WR,MIN,wr2,6.7,8.0,False,19.6,True,-8.2,49.5,None,False,conference,negative,True,False
7,1128,Tyler Brown,WR,MIN,depth,2.9,6.1,True,109.5,True,-8.2,49.5,None,False,conference,negative,True,False
7,1129,DK Metcalf Jr.,WR,MIN,depth,6.1,4.1,False,-32.5,True,-8.2,49.5,None,False,conference,negative,True,False
7,1130,A.J. Brown,WR,MIN,depth,3.7,2.2,False,-41.9,True,-8.2,49.5,None,False,conference,negative,True,False
7,1131,T.J. Hockenson,TE,MIN,starter,15.2,13.3,False,-12.6,True,-8.2,49.5,None,False,conference,negative,True,False
7,1132,Darren Waller,TE,MIN,backup,2.9,1.3,False,-54.2,True,-8.2,49.5,None,False,conference,negative,True,False
7,1133,Kirk Cousins,QB,JAX,starter,18.9,13.5,False,-28.8,True,-12.7,39.2,Rain,True,divisional,negative,False,True
7,1134,Lamar Jackson,QB,JAX,backup,7.2,7.5,False,4.7,True,-12.7,39.2,Rain,True,divisional,negative,False,True
7,1135,Austin Ekeler,RB,JAX,starter,14.3,8.5,False,-40.3,True,-12.7,39.2,Rain,True,divisional,negative,False,True
7,1136,Jonathan Taylor III,RB,JAX,rb2,9.7,8.4,False,-13.4,True,-12.7,39.2,Rain,True,divisional,negative,False,True
7,1137,Jonathan Taylor,RB,JAX,depth,10.7,5.9,False,-44.8,True,-12.7,39.2,Rain,True,divisional,negative,False,True
7,1138,Brandon Cook,RB,JAX,depth,8.8,12.0,True,36.3,True,-12.7,39.2,Rain,True,divisional,negative,False,True
7,1139,Alvin Kamara,RB,JAX,depth,3.4,0.5,False,-86.2,True,-12.7,39.2,Rain,True,divisional,negative,False,True
7,1140,Cooper Kupp,WR,JAX,starter,21.9,24.5,False,12.0,True,-12.7,39.2,Rain,True,divisional,negative,False,True
7,1141,Davante Adams,WR,JAX,wr2,13.9,20.2,True,45.1,True,-12.7,39.2,Rain,True,divisional,negative,False,True
7,1142,Mike Evans,WR,JAX,depth,6.8,5.3,False,-21.7,True,-12.7,39.2,Rain,True,divisional,negative,False,True
7,1143,Brandon Kupp,WR,JAX,depth,2.1,3.0,True,44.9,True,-12.7,39.2,Rain,True,divisional,negative,False,True
7,1144,Davante Adams,WR,JAX,depth,5.8,1.2,False,-80.0,True,-12.7,39.2,Rain,True,divisional,negative,False,True
7,1145,CeeDee Lamb,WR,JAX,depth,7.5,6.5,False,-13.6,True,-12.7,39.2,Rain,True,divisional,negative,False,True
7,1146,Mark Andrews,TE,JAX,starter,7.6,14.0,True,84.0,True,-12.7,39.2,Rain,True,divisional,negative,False,True
7,1147,Dallas Goedert III,TE,JAX,backup,2.8,2.9,False,4.6,True,-12.7,39.2,Rain,True,divisional,negative,False,True
